법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부
수원지법,2022타경78847[1],D-23,경기도 용인시 기흥구 보라동 산17-8,1832만9500원,1283만1000원,#유찰1회#지분매각,임야,16평,view 46,경매,False
수원지법,2022타경72757[1],D-23,경기도 화성시 향남읍 행정리 66-50,19억7841만원,13억8488만7000원,#유찰1회,임야,2850평,view 44,경매,False
거창지원,2022타경11690[1],D-23,경상남도 거창군 가북면 해평리 1486,853만4000원,223만8000원,#유찰6회#분묘기지권#농지취득자격증명,전,152평,view 44,경매,False
창원지법,2022타경5600[1],D-23,"경상남도 김해시 가야로 178, 5층508호 (삼계동,블루시티2)",1억2300만원,7872만원,#유찰2회,오피스텔(사무),15평,view 36,경매,False
거창지원,2022타경1136[1],D-23,경상남도 함양군 지곡면 시목리 375,1억782만원,6900만5000원,#유찰2회#분묘기지권#농지취득자격증명,임야,11737평,view 34,경매,False
거창지원,2023타경10038[1],D-23,경상남도 거창군 거창읍 학리 1031-1,4301만6000원,2202만4000원,#유찰3회#농지취득자격증명,답,493평,view 33,경매,False
수원지법,2022타경72634[1],D-23,경기도 용인시 처인구 김량장동 산17-2,25억772만4000원,17억5540만7000원,#유찰1회#분묘기지권#선순위가등기#선순위가처분#형식적경매,임야,6168평,view 30,경매,False
창원지법,2022타경6481[1],D-23,경상남도 김해시 관동동 산78,1억5503만8000원,1억2403만원,#유찰1회#지분매각#맹지,임야,700평,view 27,경매,False
거창지원,2023타경10373[4],D-23,"경상남도 함양군 안의면 광풍로 160, 6층 602호 (센트럴시티비동)",1억6400만원,1억3120만원,#유찰1회,아파트,22평,view 25,경매,False
거창지원,2023타경10496[1],D-23,경상남도 함양군 지곡면 함양로 2176,1억648만6670원,6815만1000원,#유찰2회#농지취득자격증명,창고,85평,view 25,경매,False
수원지법,2022타경5382[5],D-23,"경기도 화성시 동탄첨단산업1로 14, 1층122호 (영천동,동탄케이밸리)",6억8800만원,4억8160만원,#유찰1회#건물만매각,상가,14평,view 24,경매,False
거창지원,2023타경10298[1],D-23,경상남도 합천군 야로면 구정리 358,2000만원,1600만원,#유찰1회#선순위임차인,대지,59평,view 24,경매,False
창원지법,2022타경5938[1],D-23,경상남도 김해시 주촌면 덕암리 산52-3,1682만원,1076만5000원,#유찰2회#분묘기지권#맹지,임야,80평,view 23,경매,False
거창지원,2023타경352[1],D-23,"경상남도 거창군 거창읍 소만2길 10, 102동 1층101호 (하나로2차아파트)",4억9100만원,3억9280만원,#유찰1회,단지내상가,87평,view 23,경매,False
거창지원,2023타경10090[1],D-23,경상남도 거창군 남상면 대산리 일반산업단지3블럭11로트 1호,13억6431만7800원,8억7316만3000원,#유찰2회,공장,495평,view 23,경매,False
수원지법,2022타경5382[1],D-23,"경기도 화성시 동탄첨단산업1로 14, 1층118호 (영천동,동탄케이밸리)",6억8800만원,4억8160만원,#유찰1회#건물만매각,상가,14평,view 20,경매,False
창원지법,2022타경108226[1],D-23,경상남도 김해시 한림면 안곡리 269-1,17억6417만6000원,7억2260만6000원,#유찰4회#농지취득자격증명,답,1162평,view 20,경매,False
창원지법,2022타경109229[1],D-23,"경상남도 김해시 활천로285번길 5-7, 3층305호 (삼방동,블루스카이 아파트)",1억1800만원,7552만원,#유찰2회,오피스텔(사무),16평,view 17,경매,False
거창지원,2023타경239[1],D-23,경상남도 함양군 마천면 군자리 76,1억2364만8000원,9891만8000원,#유찰1회#농지취득자격증명,답,438평,view 17,경매,False
거창지원,2023타경10519[1],D-23,경상남도 거창군 웅양면 군암리 154-1,1816만5144원,1162만6000원,#유찰2회#지분매각#농지취득자격증명,전,233평,view 16,경매,False
창원지법,2022타경3161[25],D-23,"경상남도 김해시 활천로267번길 13, 2층243호 (삼방동,국제쇼핑타운)",825만원,270만3000원,#유찰5회,단지내상가,4평,view 13,경매,False
수원지법,2022타경5382[3],D-23,"경기도 화성시 동탄첨단산업1로 14, 1층120호 (영천동,동탄케이밸리)",6억8800만원,4억8160만원,#유찰1회#건물만매각,상가,14평,view 12,경매,False
수원지법,2022타경5382[4],D-23,"경기도 화성시 동탄첨단산업1로 14, 1층121호 (영천동,동탄케이밸리)",6억8800만원,4억8160만원,#유찰1회#건물만매각,상가,14평,view 12,경매,False
창원지법,2022타경3161[28],D-23,"경상남도 김해시 활천로267번길 13, 2층250호 (삼방동,국제쇼핑타운)",818만원,268만원,#유찰5회,단지내상가,4평,view 12,경매,False
창원지법,2022타경6030[1],D-23,"경상남도 김해시 삼안로112번길 49-1, 비동 3층301호 (삼방동,세종빌라)",8900만원,7120만원,#유찰1회,다세대,22평,view 12,경매,False
창원지법,2022타경110120[1],D-23,경상남도 창원시 의창구 동읍 봉곡리 273,2억622만6000원,1억6498만1000원,#유찰1회#농지취득자격증명,답,466평,view 12,경매,False
거창지원,2023타경10434[1],D-23,경상남도 함양군 안의면 이전리 515-3,1263만9000원,808만9000원,#유찰2회#지분매각#농지취득자격증명,답,128평,view 12,경매,False
거창지원,2023타경10656[1],D-23,경상남도 합천군 합천읍 합천리 506,1766만8900원,1413만5000원,#유찰1회#지분매각,대지,11평,view 12,경매,False
창원지법,2022타경3161[7],D-23,"경상남도 김해시 활천로267번길 13, 2층208호 (삼방동,국제쇼핑타운)",867만원,284만1000원,#유찰5회,단지내상가,5평,view 10,경매,False
창원지법,2022타경3161[13],D-23,"경상남도 김해시 활천로267번길 13, 2층225호 (삼방동,국제쇼핑타운)",813만원,266만4000원,#유찰5회,단지내상가,4평,view 10,경매,False
창원지법,2022타경3161[81],D-23,"경상남도 김해시 활천로267번길 13, 2층2-122호 (삼방동,국제쇼핑타운)",1510만원,494만8000원,#유찰5회,단지내상가,7평,view 10,경매,False
창원지법,2022타경3161[11],D-23,"경상남도 김해시 활천로267번길 13, 2층219호 (삼방동,국제쇼핑타운)",861만원,282만1000원,#유찰5회,단지내상가,5평,view 9,경매,False
창원지법,2022타경3161[27],D-23,"경상남도 김해시 활천로267번길 13, 2층249호 (삼방동,국제쇼핑타운)",536만원,175만6000원,#유찰5회,단지내상가,3평,view 9,경매,False
창원지법,2022타경3161[80],D-23,"경상남도 김해시 활천로267번길 13, 2층2-118호 (삼방동,국제쇼핑타운)",867만원,284만1000원,#유찰5회,단지내상가,5평,view 9,경매,False
거창지원,2022타경12037[1],D-23,경상남도 거창군 주상면 도평리 942,7469만7000원,5975만8000원,#유찰1회#농지취득자격증명,답,1076평,view 9,경매,False
거창지원,2023타경10632[1],D-23,경상남도 함양군 서상면 옥산리 산56,2818만1620원,2254만5000원,#유찰1회#지분매각#분묘기지권,임야,2189평,view 9,경매,False
수원지법,2022타경5382[2],D-23,"경기도 화성시 동탄첨단산업1로 14, 1층119호 (영천동,동탄케이밸리)",6억8800만원,4억8160만원,#유찰1회#건물만매각,상가,14평,view 8,경매,False
창원지법,2022타경3161[17],D-23,"경상남도 김해시 활천로267번길 13, 2층232호 (삼방동,국제쇼핑타운)",801만원,262만5000원,#유찰5회,단지내상가,4평,view 8,경매,False
창원지법,2022타경3161[31],D-23,"경상남도 김해시 활천로267번길 13, 2층255호 (삼방동,국제쇼핑타운)",818만원,268만원,#유찰5회,단지내상가,4평,view 8,경매,False
창원지법,2022타경3161[35],D-23,"경상남도 김해시 활천로267번길 13, 2층260호 (삼방동,국제쇼핑타운)",957만원,313만6000원,#유찰5회,단지내상가,5평,view 8,경매,False
창원지법,2022타경3161[39],D-23,"경상남도 김해시 활천로267번길 13, 2층266호 (삼방동,국제쇼핑타운)",901만원,295만2000원,#유찰5회,단지내상가,5평,view 8,경매,False
창원지법,2022타경3161[45],D-23,"경상남도 김해시 활천로267번길 13, 2층272호 (삼방동,국제쇼핑타운)",922만원,302만2000원,#유찰5회,단지내상가,4평,view 8,경매,False
창원지법,2022타경3161[58],D-23,"경상남도 김해시 활천로267번길 13, 2층287호 (삼방동,국제쇼핑타운)",650만원,213만원,#유찰5회,단지내상가,4평,view 8,경매,False
창원지법,2022타경3161[2],D-23,"경상남도 김해시 활천로267번길 13, 2층202호 (삼방동,국제쇼핑타운)",563만원,184만5000원,#유찰5회,단지내상가,3평,view 7,경매,False
창원지법,2022타경3161[4],D-23,"경상남도 김해시 활천로267번길 13, 2층205호 (삼방동,국제쇼핑타운)",469만원,153만8000원,#유찰5회,단지내상가,3평,view 7,경매,False
창원지법,2022타경3161[10],D-23,"경상남도 김해시 활천로267번길 13, 2층214호 (삼방동,국제쇼핑타운)",1174만원,384만7000원,#유찰5회,단지내상가,6평,view 7,경매,False
창원지법,2022타경3161[15],D-23,"경상남도 김해시 활천로267번길 13, 2층227호 (삼방동,국제쇼핑타운)",1048만원,343만4000원,#유찰5회,단지내상가,5평,view 7,경매,False
창원지법,2022타경3161[18],D-23,"경상남도 김해시 활천로267번길 13, 2층233호 (삼방동,국제쇼핑타운)",922만원,302만2000원,#유찰5회,단지내상가,4평,view 7,경매,False
창원지법,2022타경3161[19],D-23,"경상남도 김해시 활천로267번길 13, 2층234호 (삼방동,국제쇼핑타운)",947만원,310만3000원,#유찰5회,단지내상가,5평,view 7,경매,False
창원지법,2022타경3161[23],D-23,"경상남도 김해시 활천로267번길 13, 2층238호 (삼방동,국제쇼핑타운)",771만원,252만6000원,#유찰5회,단지내상가,4평,view 7,경매,False
창원지법,2022타경3161[30],D-23,"경상남도 김해시 활천로267번길 13, 2층254호 (삼방동,국제쇼핑타운)",536만원,175만6000원,#유찰5회,단지내상가,3평,view 7,경매,False
창원지법,2022타경3161[34],D-23,"경상남도 김해시 활천로267번길 13, 2층259호 (삼방동,국제쇼핑타운)",802만원,262만8000원,#유찰5회,단지내상가,4평,view 7,경매,False
창원지법,2022타경3161[40],D-23,"경상남도 김해시 활천로267번길 13, 2층267호 (삼방동,국제쇼핑타운)",1007만원,330만원,#유찰5회,단지내상가,5평,view 7,경매,False
창원지법,2022타경3161[42],D-23,"경상남도 김해시 활천로267번길 13, 2층269호 (삼방동,국제쇼핑타운)",756만원,247만7000원,#유찰5회,단지내상가,4평,view 7,경매,False
창원지법,2022타경3161[71],D-23,"경상남도 김해시 활천로267번길 13, 2층2-105호 (삼방동,국제쇼핑타운)",1118만원,366만3000원,#유찰5회,단지내상가,6평,view 7,경매,False
거창지원,2023타경10373[1],D-23,"경상남도 함양군 안의면 광풍로 160, 1층 102호 (센트럴시티비동)",1억5600만원,1억2480만원,#유찰1회,아파트,22평,view 7,경매,False
창원지법,2022타경3161[1],D-23,"경상남도 김해시 활천로267번길 13, 2층201호 (삼방동,국제쇼핑타운)",1031만원,337만8000원,#유찰5회,단지내상가,5평,view 6,경매,False
창원지법,2022타경3161[9],D-23,"경상남도 김해시 활천로267번길 13, 2층212호 (삼방동,국제쇼핑타운)",753만원,246만7000원,#유찰5회,단지내상가,4평,view 6,경매,False
창원지법,2022타경3161[14],D-23,"경상남도 김해시 활천로267번길 13, 2층226호 (삼방동,국제쇼핑타운)",1048만원,343만4000원,#유찰5회,단지내상가,5평,view 6,경매,False
창원지법,2022타경3161[16],D-23,"경상남도 김해시 활천로267번길 13, 2층230호 (삼방동,국제쇼핑타운)",1163만원,381만원,#유찰5회,단지내상가,5평,view 6,경매,False
창원지법,2022타경3161[20],D-23,"경상남도 김해시 활천로267번길 13, 2층235호 (삼방동,국제쇼핑타운)",612만원,200만6000원,#유찰5회,단지내상가,3평,view 6,경매,False
창원지법,2022타경3161[22],D-23,"경상남도 김해시 활천로267번길 13, 2층237호 (삼방동,국제쇼핑타운)",690만원,226만1000원,#유찰5회,단지내상가,4평,view 6,경매,False
창원지법,2022타경3161[24],D-23,"경상남도 김해시 활천로267번길 13, 2층239호 (삼방동,국제쇼핑타운)",588만원,192만6000원,#유찰5회,단지내상가,3평,view 6,경매,False
창원지법,2022타경3161[38],D-23,"경상남도 김해시 활천로267번길 13, 2층265호 (삼방동,국제쇼핑타운)",756만원,247만7000원,#유찰5회,단지내상가,4평,view 6,경매,False
창원지법,2022타경3161[41],D-23,"경상남도 김해시 활천로267번길 13, 2층268호 (삼방동,국제쇼핑타운)",769만원,252만원,#유찰5회,단지내상가,4평,view 6,경매,False
창원지법,2022타경3161[55],D-23,"경상남도 김해시 활천로267번길 13, 2층284호 (삼방동,국제쇼핑타운)",488만원,159만8000원,#유찰5회,단지내상가,3평,view 6,경매,False
